iso_code,year,attr,wb
HPC,1981,area,19960174.271
HPC,1982,area,19960174.271
HPC,1983,area,19960174.271
HPC,1984,area,19960174.271
HPC,1985,area,19960174.271
HPC,1986,area,19960174.271
HPC,1987,area,19960174.271
HPC,1988,area,19960174.271
HPC,1989,area,19960174.271
HPC,1990,area,19960174.271
HPC,1991,area,19960174.271
HPC,1992,area,19960174.271
HPC,1993,area,19859174.271
HPC,1994,area,19859174.271
HPC,1995,area,19859174.271
HPC,1996,area,19859174.271
HPC,1997,area,19859174.271
HPC,1998,area,19859174.271
HPC,1999,area,19859174.271
HPC,2000,area,19859174.271
HPC,2001,area,19859174.271
HPC,2002,area,19859174.271
HPC,2003,area,19859174.271
HPC,2004,area,19988438.599
HPC,2005,area,19988492.048
HPC,2006,area,19988488.615
HPC,2007,area,19988461.567
HPC,2008,area,19988446.327
HPC,2009,area,19988445.254
HPC,2010,area,19989137.65
HPC,2011,area,19357368.949
HPC,2012,area,19357375.266
HPC,2013,area,19357381.577
HPC,2014,area,19357365.461
HPC,2015,area,19357415.12
HPC,2016,area,19357335.24
HPC,2017,area,19357309.952
HPC,2018,area,19357325.105
HPC,2019,area,19357325.105
HPC,2020,area,19357325.105
HPC,2021,area,19357325.105
HIC,1961,area,34879308.427
HIC,1962,area,34879288.427
HIC,1963,area,34879298.427
HIC,1964,area,34879298.427
HIC,1965,area,34879288.427
HIC,1966,area,34879278.427
HIC,1967,area,34879268.427
HIC,1968,area,34879258.427
HIC,1969,area,34879258.427
HIC,1970,area,34879248.427
HIC,1971,area,34879238.427
HIC,1972,area,34879138.427
HIC,1973,area,34879138.427
HIC,1974,area,34879108.427
HIC,1975,area,34878878.427
HIC,1976,area,34878798.427
HIC,1977,area,34878668.427
HIC,1978,area,34878668.427
HIC,1979,area,34878638.427
HIC,1980,area,34878368.427
HIC,1981,area,34878448.427
HIC,1982,area,34878228.427
HIC,1983,area,34878188.427
HIC,1984,area,34876699.427
HIC,1985,area,34876599.427
HIC,1986,area,34876699.427
HIC,1987,area,34876609.427
HIC,1988,area,34876599.427
HIC,1989,area,34876599.427
HIC,1990,area,34876599.427
HIC,1991,area,34877519.427
HIC,1992,area,34877579.427
HIC,1993,area,34877559.427
HIC,1994,area,34877549.427
HIC,1995,area,34877599.427
HIC,1996,area,34877558.427
HIC,1997,area,34946207.427
HIC,1998,area,34946106.427
HIC,1999,area,34946065.427
HIC,2000,area,34948265.427
HIC,2001,area,34948020.427
HIC,2002,area,34948555.427
HIC,2003,area,34948996.427
HIC,2004,area,34948778.427
HIC,2005,area,34948666.427
HIC,2006,area,34948051.027
HIC,2007,area,34948159.627
HIC,2008,area,34933185.827
HIC,2009,area,34934059.727
HIC,2010,area,34935558.327
HIC,2011,area,34935286.927
HIC,2012,area,34930244.627
HIC,2013,area,34931608.487
HIC,2014,area,34932719.927
HIC,2015,area,34932217.357
HIC,2016,area,34942329.887
HIC,2017,area,34942307.867
HIC,2018,area,34946338.286
HIC,2019,area,34946338.286
HIC,2020,area,34946338.286
HIC,2021,area,34946338.286
IBD,1961,area,71064349.0
IBD,1962,area,71064349.0
IBD,1963,area,71064349.0
IBD,1964,area,71064349.0
IBD,1965,area,71064349.0
IBD,1966,area,71064349.0
IBD,1967,area,71064349.0
IBD,1968,area,71064349.0
IBD,1969,area,71064349.0
IBD,1970,area,71064349.0
IBD,1971,area,71064349.0
IBD,1972,area,71064349.0
IBD,1973,area,71064279.0
IBD,1974,area,71064239.0
IBD,1975,area,71064209.0
IBD,1976,area,71064079.0
IBD,1977,area,71064069.0
IBD,1978,area,71064069.0
IBD,1979,area,71064069.0
IBD,1980,area,71063979.0
IBD,1981,area,71063979.0
IBD,1982,area,71063969.0
IBD,1983,area,71063969.0
IBD,1984,area,71063969.0
IBD,1985,area,71063969.0
IBD,1986,area,71063969.0
IBD,1987,area,71063969.0
IBD,1988,area,71063969.0
IBD,1989,area,71062979.0
IBD,1990,area,71062979.0
IBD,1991,area,71063549.0
IBD,1992,area,71063549.0
IBD,1993,area,71059859.0
IBD,1994,area,71055049.0
IBD,1995,area,71052119.0
IBD,1996,area,71051789.0
IBD,1997,area,71052479.0
IBD,1998,area,71026504.0
IBD,1999,area,71033327.0
IBD,2000,area,71011707.0
IBD,2001,area,71010836.2
IBD,2002,area,71009120.2
IBD,2003,area,71008703.7
IBD,2004,area,71009144.5
IBD,2005,area,71009221.8
IBD,2006,area,71005579.0
IBD,2007,area,71005231.0
IBD,2008,area,71004339.0
IBD,2009,area,71001824.5
IBD,2010,area,71001888.7
IBD,2011,area,71001970.9
IBD,2012,area,71001820.9
IBD,2013,area,71001648.3
IBD,2014,area,71002127.3
IBD,2015,area,71005011.8
IBD,2016,area,71070976.9
IBD,2017,area,71070991.2
IBD,2018,area,71071078.2
IBD,2019,area,71071078.2
IBD,2020,area,71071078.2
IBD,2021,area,71071078.2
IBT,1961,area,96030603.271
IBT,1962,area,96030603.271
IBT,1963,area,96030603.271
IBT,1964,area,96030603.271
IBT,1965,area,96030603.271
IBT,1966,area,96030603.271
IBT,1967,area,96030603.271
IBT,1968,area,96030603.271
IBT,1969,area,96030603.271
IBT,1970,area,96030603.271
IBT,1971,area,96030603.271
IBT,1972,area,96030603.271
IBT,1973,area,96030533.271
IBT,1974,area,96030093.271
IBT,1975,area,96029803.271
IBT,1976,area,96029673.271
IBT,1977,area,96029663.271
IBT,1978,area,96029663.271
IBT,1979,area,96029663.271
IBT,1980,area,96029573.271
IBT,1981,area,96029573.271
IBT,1982,area,96029563.271
IBT,1983,area,96029563.271
IBT,1984,area,96029563.271
IBT,1985,area,96029563.271
IBT,1986,area,96029563.271
IBT,1987,area,96029563.271
IBT,1988,area,96029563.271
IBT,1989,area,96028573.271
IBT,1990,area,96028573.271
IBT,1991,area,96030023.271
IBT,1992,area,96030023.271
IBT,1993,area,95925333.271
IBT,1994,area,95913600.271
IBT,1995,area,95910670.271
IBT,1996,area,95910340.271
IBT,1997,area,95911030.271
IBT,1998,area,95885055.271
IBT,1999,area,95891878.271
IBT,2000,area,95870608.271
IBT,2001,area,95869737.471
IBT,2002,area,95868021.471
IBT,2003,area,95867414.971
IBT,2004,area,95995297.099
IBT,2005,area,95995367.848
IBT,2006,area,95991891.615
IBT,2007,area,95991576.567
IBT,2008,area,95990459.327
IBT,2009,area,95987933.754
IBT,2010,area,95988640.35
IBT,2011,area,95988962.259
IBT,2012,area,95988673.87
IBT,2013,area,95988436.632
IBT,2014,area,95987709.978
IBT,2015,area,96005839.138
IBT,2016,area,96071736.242
IBT,2017,area,96071433.232
IBT,2018,area,96060596.428
IBT,2019,area,96060596.428
IBT,2020,area,96060596.428
IBT,2021,area,96060596.428
IDB,1961,area,4369370.0
IDB,1962,area,4369370.0
IDB,1963,area,4369370.0
IDB,1964,area,4369370.0
IDB,1965,area,4369370.0
IDB,1966,area,4369370.0
IDB,1967,area,4369370.0
IDB,1968,area,4369370.0
IDB,1969,area,4369370.0
IDB,1970,area,4369370.0
IDB,1971,area,4369370.0
IDB,1972,area,4369370.0
IDB,1973,area,4369370.0
IDB,1974,area,4369370.0
IDB,1975,area,4369370.0
IDB,1976,area,4369370.0
IDB,1977,area,4369370.0
IDB,1978,area,4369370.0
IDB,1979,area,4369370.0
IDB,1980,area,4369370.0
IDB,1981,area,4369370.0
IDB,1982,area,4369370.0
IDB,1983,area,4369370.0
IDB,1984,area,4369370.0
IDB,1985,area,4369370.0
IDB,1986,area,4369370.0
IDB,1987,area,4369370.0
IDB,1988,area,4369370.0
IDB,1989,area,4369370.0
IDB,1990,area,4369370.0
IDB,1991,area,4369370.0
IDB,1992,area,4369370.0
IDB,1993,area,4369370.0
IDB,1994,area,4369370.0
IDB,1995,area,4369370.0
IDB,1996,area,4369370.0
IDB,1997,area,4369370.0
IDB,1998,area,4369370.0
IDB,1999,area,4369370.0
IDB,2000,area,4369370.0
IDB,2001,area,4369370.0
IDB,2002,area,4369370.0
IDB,2003,area,4369370.0
IDB,2004,area,4369370.0
IDB,2005,area,4369370.0
IDB,2006,area,4369370.0
IDB,2007,area,4369370.0
IDB,2008,area,4369370.0
IDB,2009,area,4369370.0
IDB,2010,area,4369370.0
IDB,2011,area,4369370.0
IDB,2012,area,4369370.0
IDB,2013,area,4369370.0
IDB,2014,area,4369370.0
IDB,2015,area,4384561.0
IDB,2016,area,4384558.0
IDB,2017,area,4384557.0
IDB,2018,area,4384525.0
IDB,2019,area,4384525.0
IDB,2020,area,4384525.0
IDB,2021,area,4384525.0
IDX,1961,area,20596884.271
IDX,1962,area,20596884.271
IDX,1963,area,20596884.271
IDX,1964,area,20596884.271
IDX,1965,area,20596884.271
IDX,1966,area,20596884.271
IDX,1967,area,20596884.271
IDX,1968,area,20596884.271
IDX,1969,area,20596884.271
IDX,1970,area,20596884.271
IDX,1971,area,20596884.271
IDX,1972,area,20596884.271
IDX,1973,area,20596884.271
IDX,1974,area,20596484.271
IDX,1975,area,20596224.271
IDX,1976,area,20596224.271
IDX,1977,area,20596224.271
IDX,1978,area,20596224.271
IDX,1979,area,20596224.271
IDX,1980,area,20596224.271
IDX,1981,area,20596224.271
IDX,1982,area,20596224.271
IDX,1983,area,20596224.271
IDX,1984,area,20596224.271
IDX,1985,area,20596224.271
IDX,1986,area,20596224.271
IDX,1987,area,20596224.271
IDX,1988,area,20596224.271
IDX,1989,area,20596224.271
IDX,1990,area,20596224.271
IDX,1991,area,20597104.271
IDX,1992,area,20597104.271
IDX,1993,area,20496104.271
IDX,1994,area,20489181.271
IDX,1995,area,20489181.271
IDX,1996,area,20489181.271
IDX,1997,area,20489181.271
IDX,1998,area,20489181.271
IDX,1999,area,20489181.271
IDX,2000,area,20489531.271
IDX,2001,area,20489531.271
IDX,2002,area,20489531.271
IDX,2003,area,20489341.271
IDX,2004,area,20616782.599
IDX,2005,area,20616776.048
IDX,2006,area,20616942.615
IDX,2007,area,20616975.567
IDX,2008,area,20616750.327
IDX,2009,area,20616739.254
IDX,2010,area,20617381.65
IDX,2011,area,20617621.359
IDX,2012,area,20617482.97
IDX,2013,area,20617418.332
IDX,2014,area,20616212.678
IDX,2015,area,20616266.338
IDX,2016,area,20616201.342
IDX,2017,area,20615885.032
IDX,2018,area,20604993.228
IDX,2019,area,20604993.228
IDX,2020,area,20604993.228
IDX,2021,area,20604993.228
IDA,1961,area,24966254.271
IDA,1962,area,24966254.271
IDA,1963,area,24966254.271
IDA,1964,area,24966254.271
IDA,1965,area,24966254.271
IDA,1966,area,24966254.271
IDA,1967,area,24966254.271
IDA,1968,area,24966254.271
IDA,1969,area,24966254.271
IDA,1970,area,24966254.271
IDA,1971,area,24966254.271
IDA,1972,area,24966254.271
IDA,1973,area,24966254.271
IDA,1974,area,24965854.271
IDA,1975,area,24965594.271
IDA,1976,area,24965594.271
IDA,1977,area,24965594.271
IDA,1978,area,24965594.271
IDA,1979,area,24965594.271
IDA,1980,area,24965594.271
IDA,1981,area,24965594.271
IDA,1982,area,24965594.271
IDA,1983,area,24965594.271
IDA,1984,area,24965594.271
IDA,1985,area,24965594.271
IDA,1986,area,24965594.271
IDA,1987,area,24965594.271
IDA,1988,area,24965594.271
IDA,1989,area,24965594.271
IDA,1990,area,24965594.271
IDA,1991,area,24966474.271
IDA,1992,area,24966474.271
IDA,1993,area,24865474.271
IDA,1994,area,24858551.271
IDA,1995,area,24858551.271
IDA,1996,area,24858551.271
IDA,1997,area,24858551.271
IDA,1998,area,24858551.271
IDA,1999,area,24858551.271
IDA,2000,area,24858901.271
IDA,2001,area,24858901.271
IDA,2002,area,24858901.271
IDA,2003,area,24858711.271
IDA,2004,area,24986152.599
IDA,2005,area,24986146.048
IDA,2006,area,24986312.615
IDA,2007,area,24986345.567
IDA,2008,area,24986120.327
IDA,2009,area,24986109.254
IDA,2010,area,24986751.65
IDA,2011,area,24986991.359
IDA,2012,area,24986852.97
IDA,2013,area,24986788.332
IDA,2014,area,24985582.678
IDA,2015,area,25000827.338
IDA,2016,area,25000759.342
IDA,2017,area,25000442.032
IDA,2018,area,24989518.228
IDA,2019,area,24989518.228
IDA,2020,area,24989518.228
IDA,2021,area,24989518.228
LTE,1961,area,44583965.0
LTE,1962,area,44583965.0
LTE,1963,area,44583965.0
LTE,1964,area,44583965.0
LTE,1965,area,44583965.0
LTE,1966,area,44583965.0
LTE,1967,area,44583965.0
LTE,1968,area,44583965.0
LTE,1969,area,44583965.0
LTE,1970,area,44583965.0
LTE,1971,area,44583965.0
LTE,1972,area,44583965.0
LTE,1973,area,44583925.0
LTE,1974,area,44583925.0
LTE,1975,area,44584055.0
LTE,1976,area,44584055.0
LTE,1977,area,44584045.0
LTE,1978,area,44584045.0
LTE,1979,area,44584045.0
LTE,1980,area,44584045.0
LTE,1981,area,44584045.0
LTE,1982,area,44584035.0
LTE,1983,area,44584035.0
LTE,1984,area,44584035.0
LTE,1985,area,44584035.0
LTE,1986,area,44584035.0
LTE,1987,area,44584035.0
LTE,1988,area,44584035.0
LTE,1989,area,44583045.0
LTE,1990,area,44583045.0
LTE,1991,area,44583155.0
LTE,1992,area,44583155.0
LTE,1993,area,44579465.0
LTE,1994,area,44574655.0
LTE,1995,area,44571725.0
LTE,1996,area,44571325.0
LTE,1997,area,44572015.0
LTE,1998,area,44574590.0
LTE,1999,area,44581413.0
LTE,2000,area,44559793.0
LTE,2001,area,44558922.2
LTE,2002,area,44559056.2
LTE,2003,area,44558679.7
LTE,2004,area,44559090.5
LTE,2005,area,44559227.8
LTE,2006,area,44555545.0
LTE,2007,area,44555247.0
LTE,2008,area,44554365.0
LTE,2009,area,44554464.5
LTE,2010,area,44554509.7
LTE,2011,area,44554538.9
LTE,2012,area,44554368.9
LTE,2013,area,44555480.3
LTE,2014,area,44555336.3
LTE,2015,area,44558206.8
LTE,2016,area,44558200.9
LTE,2017,area,44558193.2
LTE,2018,area,44558553.2
LTE,2019,area,44558553.2
LTE,2020,area,44558553.2
LTE,2021,area,44558553.2
LCN,1961,area,20071304.4
LCN,1962,area,20071304.4
LCN,1963,area,20071304.4
LCN,1964,area,20071304.4
LCN,1965,area,20071304.4
LCN,1966,area,20071304.4
LCN,1967,area,20071304.4
LCN,1968,area,20071304.4
LCN,1969,area,20071304.4
LCN,1970,area,20071304.4
LCN,1971,area,20071304.4
LCN,1972,area,20071304.4
LCN,1973,area,20071304.4
LCN,1974,area,20071304.4
LCN,1975,area,20071444.4
LCN,1976,area,20071314.4
LCN,1977,area,20071314.4
LCN,1978,area,20071314.4
LCN,1979,area,20071314.4
LCN,1980,area,20071224.4
LCN,1981,area,20071224.4
LCN,1982,area,20071224.4
LCN,1983,area,20071224.4
LCN,1984,area,20071224.4
LCN,1985,area,20071224.4
LCN,1986,area,20071224.4
LCN,1987,area,20071224.4
LCN,1988,area,20071224.4
LCN,1989,area,20071224.4
LCN,1990,area,20071224.4
LCN,1991,area,20071224.4
LCN,1992,area,20071224.4
LCN,1993,area,20071224.4
LCN,1994,area,20071224.4
LCN,1995,area,20071224.4
LCN,1996,area,20071224.4
LCN,1997,area,20071224.4
LCN,1998,area,20042744.4
LCN,1999,area,20042744.4
LCN,2000,area,20042744.4
LCN,2001,area,20042744.4
LCN,2002,area,20041734.4
LCN,2003,area,20041744.4
LCN,2004,area,20041754.4
LCN,2005,area,20041784.4
LCN,2006,area,20041774.4
LCN,2007,area,20041784.4
LCN,2008,area,20041784.4
LCN,2009,area,20041784.4
LCN,2010,area,20041784.4
LCN,2011,area,20042203.0
LCN,2012,area,20041989.0
LCN,2013,area,20039560.0
LCN,2014,area,20039140.0
LCN,2015,area,20039220.0
LCN,2016,area,20039160.0
LCN,2017,area,20038920.0
LCN,2018,area,20038977.0
LCN,2019,area,20038977.0
LCN,2020,area,20038977.0
LCN,2021,area,20038977.0
LAC,1961,area,18243070.0
LAC,1962,area,18243070.0
LAC,1963,area,18243070.0
LAC,1964,area,18243070.0
LAC,1965,area,18243070.0
LAC,1966,area,18243070.0
LAC,1967,area,18243070.0
LAC,1968,area,18243070.0
LAC,1969,area,18243070.0
LAC,1970,area,18243070.0
LAC,1971,area,18243070.0
LAC,1972,area,18243070.0
LAC,1973,area,18243070.0
LAC,1974,area,18243070.0
LAC,1975,area,18243210.0
LAC,1976,area,18243080.0
LAC,1977,area,18243080.0
LAC,1978,area,18243080.0
LAC,1979,area,18243080.0
LAC,1980,area,18243080.0
LAC,1981,area,18243080.0
LAC,1982,area,18243080.0
LAC,1983,area,18243080.0
LAC,1984,area,18243080.0
LAC,1985,area,18243080.0
LAC,1986,area,18243080.0
LAC,1987,area,18243080.0
LAC,1988,area,18243080.0
LAC,1989,area,18243080.0
LAC,1990,area,18243080.0
LAC,1991,area,18243080.0
LAC,1992,area,18243080.0
LAC,1993,area,18243080.0
LAC,1994,area,18243080.0
LAC,1995,area,18243080.0
LAC,1996,area,18243080.0
LAC,1997,area,18243080.0
LAC,1998,area,18214600.0
LAC,1999,area,18214600.0
LAC,2000,area,18214600.0
LAC,2001,area,18214600.0
LAC,2002,area,18213590.0
LAC,2003,area,18213600.0
LAC,2004,area,18213610.0
LAC,2005,area,18213640.0
LAC,2006,area,18213630.0
LAC,2007,area,18213640.0
LAC,2008,area,18213640.0
LAC,2009,area,18213640.0
LAC,2010,area,18213640.0
LAC,2011,area,18214063.0
LAC,2012,area,18213849.0
LAC,2013,area,18211420.0
LAC,2014,area,18211000.0
LAC,2015,area,18211080.0
LAC,2016,area,18211020.0
LAC,2017,area,18210780.0
LAC,2018,area,18210837.0
LAC,2019,area,18210837.0
LAC,2020,area,18210837.0
LAC,2021,area,18210837.0
TLA,1961,area,19942192.0
TLA,1962,area,19942192.0
TLA,1963,area,19942192.0
TLA,1964,area,19942192.0
TLA,1965,area,19942192.0
TLA,1966,area,19942192.0
TLA,1967,area,19942192.0
TLA,1968,area,19942192.0
TLA,1969,area,19942192.0
TLA,1970,area,19942192.0
TLA,1971,area,19942192.0
TLA,1972,area,19942192.0
TLA,1973,area,19942192.0
TLA,1974,area,19942192.0
TLA,1975,area,19942332.0
TLA,1976,area,19942202.0
TLA,1977,area,19942202.0
TLA,1978,area,19942202.0
TLA,1979,area,19942202.0
TLA,1980,area,19942112.0
TLA,1981,area,19942112.0
TLA,1982,area,19942112.0
TLA,1983,area,19942112.0
TLA,1984,area,19942112.0
TLA,1985,area,19942112.0
TLA,1986,area,19942112.0
TLA,1987,area,19942112.0
TLA,1988,area,19942112.0
TLA,1989,area,19942112.0
TLA,1990,area,19942112.0
TLA,1991,area,19942112.0
TLA,1992,area,19942112.0
TLA,1993,area,19942112.0
TLA,1994,area,19942112.0
TLA,1995,area,19942112.0
TLA,1996,area,19942112.0
TLA,1997,area,19942112.0
TLA,1998,area,19913632.0
TLA,1999,area,19913632.0
TLA,2000,area,19913632.0
TLA,2001,area,19913632.0
TLA,2002,area,19913632.0
TLA,2003,area,19913632.0
TLA,2004,area,19913632.0
TLA,2005,area,19913632.0
TLA,2006,area,19913632.0
TLA,2007,area,19913632.0
TLA,2008,area,19913632.0
TLA,2009,area,19913632.0
TLA,2010,area,19913632.0
TLA,2011,area,19913632.0
TLA,2012,area,19913632.0
TLA,2013,area,19913632.0
TLA,2014,area,19913412.0
TLA,2015,area,19913412.0
TLA,2016,area,19913412.0
TLA,2017,area,19913412.0
TLA,2018,area,19913469.0
TLA,2019,area,19913469.0
TLA,2020,area,19913469.0
TLA,2021,area,19913469.0
LDC,1961,area,20353697.271
LDC,1962,area,20353697.271
LDC,1963,area,20353697.271
LDC,1964,area,20353697.271
LDC,1965,area,20353697.271
LDC,1966,area,20353697.271
LDC,1967,area,20353697.271
LDC,1968,area,20353697.271
LDC,1969,area,20353697.271
LDC,1970,area,20353697.271
LDC,1971,area,20353697.271
LDC,1972,area,20353697.271
LDC,1973,area,20353697.271
LDC,1974,area,20353297.271
LDC,1975,area,20352897.271
LDC,1976,area,20352897.271
LDC,1977,area,20352897.271
LDC,1978,area,20352897.271
LDC,1979,area,20352897.271
LDC,1980,area,20352897.271
LDC,1981,area,20352897.271
LDC,1982,area,20352897.271
LDC,1983,area,20352897.271
LDC,1984,area,20352897.271
LDC,1985,area,20352897.271
LDC,1986,area,20352897.271
LDC,1987,area,20352897.271
LDC,1988,area,20352897.271
LDC,1989,area,20352897.271
LDC,1990,area,20352897.271
LDC,1991,area,20352897.271
LDC,1992,area,20352897.271
LDC,1993,area,20251897.271
LDC,1994,area,20244974.271
LDC,1995,area,20244974.271
LDC,1996,area,20244974.271
LDC,1997,area,20244974.271
LDC,1998,area,20244974.271
LDC,1999,area,20244974.271
LDC,2000,area,20245324.271
LDC,2001,area,20245324.271
LDC,2002,area,20245324.271
LDC,2003,area,20245324.271
LDC,2004,area,20372785.599
LDC,2005,area,20372779.048
LDC,2006,area,20372885.615
LDC,2007,area,20372908.567
LDC,2008,area,20372683.327
LDC,2009,area,20372672.254
LDC,2010,area,20373324.65
LDC,2011,area,20373564.359
LDC,2012,area,20373425.97
LDC,2013,area,20373361.332
LDC,2014,area,20373329.678
LDC,2015,area,20373379.338
LDC,2016,area,20373314.342
LDC,2017,area,20372998.032
LDC,2018,area,20372993.228
LDC,2019,area,20372993.228
LDC,2020,area,20372993.228
LDC,2021,area,20372993.228
LMY,1961,area,94095431.271
LMY,1962,area,94095431.271
LMY,1963,area,94095431.271
LMY,1964,area,94095431.271
LMY,1965,area,94095431.271
LMY,1966,area,94095431.271
LMY,1967,area,94095431.271
LMY,1968,area,94095431.271
LMY,1969,area,94095431.271
LMY,1970,area,94095431.271
LMY,1971,area,94095431.271
LMY,1972,area,94095431.271
LMY,1973,area,94095361.271
LMY,1974,area,94094921.271
LMY,1975,area,94094631.271
LMY,1976,area,94094501.271
LMY,1977,area,94094491.271
LMY,1978,area,94094491.271
LMY,1979,area,94094491.271
LMY,1980,area,94094491.271
LMY,1981,area,94094491.271
LMY,1982,area,94094481.271
LMY,1983,area,94094481.271
LMY,1984,area,94094481.271
LMY,1985,area,94094481.271
LMY,1986,area,94094481.271
LMY,1987,area,94094481.271
LMY,1988,area,94094481.271
LMY,1989,area,94093491.271
LMY,1990,area,94093491.271
LMY,1991,area,94094481.271
LMY,1992,area,94094481.271
LMY,1993,area,93989791.271
LMY,1994,area,93978058.271
LMY,1995,area,93975128.271
LMY,1996,area,93974728.271
LMY,1997,area,93975418.271
LMY,1998,area,93949513.271
LMY,1999,area,93956336.271
LMY,2000,area,93935066.271
LMY,2001,area,93934195.471
LMY,2002,area,93931469.471
LMY,2003,area,93930922.971
LMY,2004,area,94058675.099
LMY,2005,area,94058775.848
LMY,2006,area,94055299.615
LMY,2007,area,94054994.567
LMY,2008,area,94053897.327
LMY,2009,area,94051391.754
LMY,2010,area,94052098.35
LMY,2011,area,94052893.259
LMY,2012,area,94052400.87
LMY,2013,area,94049744.632
LMY,2014,area,94048207.978
LMY,2015,area,94066417.138
LMY,2016,area,94132254.242
LMY,2017,area,94131711.232
LMY,2018,area,94120894.428
LMY,2019,area,94120894.428
LMY,2020,area,94120894.428
LMY,2021,area,94120894.428
LIC,1961,area,14925443.271
LIC,1962,area,14925443.271
LIC,1963,area,14925443.271
LIC,1964,area,14925443.271
LIC,1965,area,14925443.271
LIC,1966,area,14925443.271
LIC,1967,area,14925443.271
LIC,1968,area,14925443.271
LIC,1969,area,14925443.271
LIC,1970,area,14925443.271
LIC,1971,area,14925443.271
LIC,1972,area,14925443.271
LIC,1973,area,14925443.271
LIC,1974,area,14925043.271
LIC,1975,area,14924643.271
LIC,1976,area,14924643.271
LIC,1977,area,14924643.271
LIC,1978,area,14924643.271
LIC,1979,area,14924643.271
LIC,1980,area,14924643.271
LIC,1981,area,14924643.271
LIC,1982,area,14924643.271
LIC,1983,area,14924643.271
LIC,1984,area,14924643.271
LIC,1985,area,14924643.271
LIC,1986,area,14924643.271
LIC,1987,area,14924643.271
LIC,1988,area,14924643.271
LIC,1989,area,14924643.271
LIC,1990,area,14924643.271
LIC,1991,area,14924643.271
LIC,1992,area,14924643.271
LIC,1993,area,14823643.271
LIC,1994,area,14823643.271
LIC,1995,area,14823643.271
LIC,1996,area,14823643.271
LIC,1997,area,14823643.271
LIC,1998,area,14823643.271
LIC,1999,area,14823643.271
LIC,2000,area,14823643.271
LIC,2001,area,14823643.271
LIC,2002,area,14823643.271
LIC,2003,area,14823453.271
LIC,2004,area,14952697.599
LIC,2005,area,14952751.048
LIC,2006,area,14952807.615
LIC,2007,area,14952790.567
LIC,2008,area,14952775.327
LIC,2009,area,14952774.254
LIC,2010,area,14953456.65
